timestamp,bitcoin_price,ethereum_price,tether_price,binance-coin_price,usd-coin_price,ripple_price,okb_price,cardano_price,dogecoin_price,matic-network_price,litecoin_price,tron_price,wrapped-bitcoin_price,dai_price,phx_price,cosmos_price,chainlink_price,unus-sed-leo_price,ethereum-classic_price,monero_price,bitcoin-cash_price,stellar_price,qnt_price,cro_price,vet_price,dfn_price,eos_price,decentraland_price,fantom_price,tezos_price,theta-token_price,blockstack_price,maker_price,neo_price,kucoin-shares_price,huobi-token_price,havven_price,trueusd_price,bitcoin-cash-sv_price,dash_price,gatechain_price,gusd_price,moonx_price,cotrader_price,zcash_price,enjin-coin_price,zilliqa_price,loopring_price,xinfin-network_price,basic-attention-token_price,nem_price,nexo_price,holo_price,decred_price,thetafuel_price,qtum_price,ravencoin_price,bitcoin-gold_price,fetch-ai_price,ankr-network_price,blox_price,gnosis-gno_price,iostoken_price,golem-network-tokens_price,iotex_price,waves_price,eur-tether_price,omisego_price,0x_price,icon_price,siacoin_price,zelcash_price,ontology_price,swissborg_price,mxtoken_price,reserve-protocol_price,bora-ecosystem_price,telcoin_price,ocean-protocol_price,celsius_price,polymath-network_price,wax_price,digibyte_price,livepeer_price,lisk_price,rif_price,zencash_price,aelf_price,stasis-eurs_price,rlc_price,constellation_price,origintrail_price,coinextoken_price,republic-protocol_price,syscoin_price,numeraire_price,nano_price,ethos_price,function-x_price,medibloc_price,dent_price,status_price,celer-network_price,ergo_price,mass-vehicle-ledger_price,aragon_price,ontology-gas_price,orbs_price,humanscape_price,ardor_price,steem_price,civic_price,mir_price,everipedia_price,zeon_price,vethor-token_price,ceek-vr_price,power-ledger_price,stratis_price,abbc-foundation_price,request-network_price,xyo-network_price,rsk_price,metal_price,covalent_price,gxchain_price,bancor_price,funfair_price,quarkchain_price,morpheus-network_price,nkn_price,kyber-network_price,storm_price,veritaseum_price,maidsafecoin_price,augur_price,selfkey_price,hxro_price,ark_price,mxc_price,monaco_price,irisnet_price,whitecoin_price,aergo_price,bytom_price,storj_price,meta_price,moviebloc_price,wanchain_price,mainframe_price,dero_price,cortex_price,telos-blockchain-network_price,verge_price,utrust_price,uquid-coin_price,revain_price,thundercore_price,loom-network_price,lto-network_price,gas_price,electroneum_price,hyperion_price,measurable-data-token_price,ethlend_price,lition_price,mossland_price,gifto_price,stox_price,chronobank_price,sonm_price,bitmax-token_price,travala_price,komodo_price,steem-dollars_price,melon_price,bluzelle_price,groestlcoin_price,tomochain_price,bitcoin-diamond_price,monacoin_price,bitshares_price,tpt_price,refereum_price,v-id_price,aeternity_price,streamr-datacoin_price,pivx_price,neblio_price
2021-06-08,33779.691,2607.2166,1.004133,360.22528,1.00481,0.870948,14.830734,1.573221,0.334882,1.497059,162.61888,0.071927,33766.890625,1.007815,0.009108,13.53925,24.703112,2.369421,58.646147,250.24637,599.73535,0.349543,41.848969,0.11786,0.115903,91.914918,5.227718,0.755329,0.297883,3.500335,8.817929,0.948172,3320.51709,51.695744,7.844756,14.60769,10.866292,1.004335,167.154327,173.122833,4.378983,1.002319,4.837869,0.000151,136.139893,1.345804,0.111314,0.32775,0.052026,0.699035,0.174141,2.246639,0.007861,133.090332,0.475962,9.802557,0.071566,52.538105,0.307435,0.094737,0.017566,181.244064,0.029997,0.301841,0.02357,14.332203,1.220248,5.416698,0.958431,1.047003,0.01661,0.170709,0.994458,0.711939,0.849252,0.033459,0.155661,0.029378,0.590271,7.487812,0.229761,0.152638,0.060605,24.973223,3.237676,0.179832,86.489108,0.243413,1.240237,4.236227,0.038876,0.293973,0.059335,0.474571,0.196794,43.535709,6.911082,2.392362,0.344285,0.064978,0.003274,0.088719,0.037101,9.595418,0.014224,4.782526,0.97297,0.083521,0.105337,0.214416,0.537671,0.299547,0.009418,0.015202,0.000557,0.008385,0.004008,0.272765,3.035009,0.287895,0.0801,0.006051,33660.027344,2.985487,0.000326,0.815103,4.239269,0.020701,0.01835,0.933857,0.321674,2.138122,0.023888,20.770056,0.698707,22.899236,0.008456,0.717597,1.248514,0.040389,15.288091,0.080941,1.165499,0.181254,0.08135,1.033919,0.10355,0.009341,0.769324,0.010882,3.539393,0.182651,0.216908,0.027247,0.299461,21.526125,0.010952,0.009817,0.072804,0.225693,8.916156,0.008776,0.010744,0.030671,0.528746,0.012659,0.110735,0.054857,0.927266,25.545459,0.205305,0.394036,2.620795,1.568031,8.796296,138.24608,0.177195,0.915092,1.524587,2.268449,2.099673,0.053493,0.046377,0.011881,0.419133,0.17709,0.072711,0.758484,1.360017
2021-06-09,33472.179688,2515.155518,1.003799,352.759827,1.003188,0.879329,14.367234,1.588443,0.327761,1.480733,161.074127,0.072448,33542.27,1.005757,0.009697,13.609692,24.162994,2.530852,57.101086,253.992508,597.222229,0.350907,40.330661,0.114845,0.113691,81.335556,5.070326,0.718804,0.292487,3.450463,9.039234,0.924948,3243.4065,49.114101,8.089394,13.852946,10.442937,1.003039,163.010376,167.117752,4.066392,1.00867,4.489435,0.000133,131.43071,1.335133,0.108526,0.319717,0.04946,0.672373,0.166249,1.987046,0.007991,130.18966,0.587623,9.445192,0.070279,53.879354,0.316718,0.090866,0.018246,174.49939,0.028548,0.316957,0.023847,14.483305,1.218124,5.387113,0.95731,1.009774,0.016145,0.178414,0.968121,0.672441,0.823651,0.032254,0.143204,0.029428,0.57491,7.097635,0.23228,0.144532,0.061864,26.056399,3.138473,0.177258,83.153532,0.248433,1.239105,4.08265,0.042914,0.347971,0.057729,0.50087,0.182237,42.722619,7.010622,2.449592,0.332697,0.059654,0.003404,0.083025,0.035934,8.820371,0.013069,4.626409,0.952307,0.077247,0.097539,0.199403,0.503354,0.286149,0.009706,0.013871,0.000603,0.008355,0.003879,0.246299,2.819133,0.288452,0.079848,0.006004,33127.436,2.656307,0.000319,0.795087,4.106867,0.020313,0.016953,0.861901,0.311681,2.114162,0.022639,21.657594,0.641206,22.026838,0.012152,0.714414,1.196999,0.039425,12.707635,0.079711,1.176316,0.167382,0.077125,1.003913,0.097526,0.008802,0.758443,0.009764,3.179645,0.184676,0.231166,0.030248,0.290543,20.448761,0.011139,0.009708,0.068092,0.225202,8.775421,0.008626,0.008532,0.031474,0.528541,0.011735,0.104659,0.079132,0.912582,22.754273,0.202263,0.384879,2.723735,1.431333,7.751158,126.73529,0.175363,0.849272,1.473726,2.590702,1.94556,0.049965,0.042035,0.011008,0.441461,0.166018,0.090273,0.75685,1.462098
2021-06-10,37551.178,2617.76,1.001164,376.98312,1.001985,0.930768,14.838698,1.634876,0.345726,1.493838,173.04768,0.075491,37518.755,1.007417,0.010431,13.977063,25.671831,2.398219,63.607516,275.04226,638.13919,0.367037,44.161693,0.124047,0.121925,81.960538,5.364567,0.748046,0.307355,3.521035,9.447744,0.946711,3334.8384,51.804164,8.510454,14.535556,10.925946,1.001025,174.88011,177.33787,4.262105,1.006135,4.512419,0.000148,145.56497,1.380168,0.115717,0.333155,0.052951,0.704528,0.175959,2.185122,0.008261,139.76601,0.599787,10.057359,0.076374,76.130542,0.315822,0.095444,0.019691,181.12997,0.029862,0.307874,0.028018,14.66909,1.2167,5.562702,0.967584,1.05081,0.01683,0.193035,1.01569,0.719673,0.838909,0.033976,0.145118,0.032892,0.604126,7.236495,0.233433,0.146907,0.066029,28.099537,3.250992,0.195206,92.926346,0.245728,1.241136,4.172753,0.044935,0.319603,0.059525,0.49191,0.188694,45.851351,7.19129,2.708688,0.374301,0.061126,0.003785,0.086763,0.039508,9.930634,0.013349,4.72074,1.016504,0.078558,0.098472,0.204531,0.516527,0.297866,0.009598,0.014123,0.000523,0.008694,0.003839,0.245939,2.660565,0.300202,0.084053,0.006198,37048.873,2.585132,0.000655,0.795377,4.227226,0.024382,0.017065,0.961114,0.323108,2.168194,0.023543,30.311809,0.739632,23.34878,0.012397,0.704358,1.260752,0.039805,15.858724,0.083316,1.175777,0.178196,0.080894,1.024679,0.099438,0.008878,0.795311,0.010288,4.077379,0.19434,0.23427,0.030972,0.314235,21.898894,0.011403,0.009947,0.070091,0.281469,9.991315,0.009098,0.00901,0.036904,0.527182,0.010667,0.106557,0.076806,0.932462,34.628551,0.220725,0.380192,2.890408,1.576494,7.758898,111.23355,0.207099,0.897464,1.597994,3.265892,2.071019,0.052965,0.046111,0.011102,0.485474,0.17646,0.141639,0.782767,1.736849
2021-06-11,36854.942,2480.645508,1.002198,353.128021,1.002541,0.876904,14.241367,1.538299,0.328697,1.365558,168.979065,0.072879,36870.507813,1.008538,0.009623,12.891887,23.2307,2.264654,59.080994,255.983887,605.766846,0.341519,46.0219,0.119088,0.11335,66.642264,5.126643,0.711487,0.280013,3.295315,8.77996,0.938571,3121.862305,51.498028,8.12252,14.354443,9.95671,1.001821,165.928345,170.580704,4.053769,1.013633,4.345921,0.000132,134.449585,1.300521,0.109506,0.312599,0.046839,0.668518,0.17249,2.072029,0.007846,137.308594,0.54191,9.8905,0.071475,73.804176,0.286975,0.090042,0.01913,176.438446,0.028932,0.305945,0.024984,14.128615,1.216378,5.117461,0.938552,0.993355,0.016596,0.187022,0.977654,0.691325,0.782763,0.031022,0.151815,0.030704,0.555105,7.242562,0.25921,0.146886,0.060249,27.419987,3.126537,0.18665,87.224815,0.245233,1.24041,3.722599,0.042225,0.304969,0.059878,0.457135,0.178501,41.046597,6.574382,2.410499,0.365785,0.063408,0.003339,0.085218,0.035539,8.921307,0.013837,4.32305,0.975176,0.080921,0.103318,0.21006,0.517019,0.294234,0.007897,0.015474,0.0005,0.008255,0.003572,0.247,2.272692,0.290352,0.081921,0.005735,36530.886719,2.683291,0.000387,0.721304,4.041543,0.02244,0.019722,0.860749,0.293481,1.961698,0.02457,26.736927,0.708399,22.484583,0.010036,0.698937,1.242988,0.038658,13.850216,0.080491,1.158414,0.179735,0.077895,0.990845,0.104235,0.00915,0.767435,0.010712,3.934888,0.204283,0.224713,0.030015,0.292183,22.177717,0.011453,0.010254,0.073739,0.260279,9.336112,0.008448,0.008318,0.038165,0.527711,0.008635,0.107811,0.079031,0.91738,32.768791,0.215834,0.384302,2.823385,1.481654,7.6597,106.04025,0.192087,0.892137,1.499241,3.000863,1.961915,0.050919,0.043219,0.011678,0.50573,0.16705,0.191269,0.740035,1.822973
2021-06-12,37535.303,2364.9558,1.00358,346.7559,1.004287,0.85619,13.903745,1.441333,0.320901,1.251393,163.67507,0.069405,37440.239,1.009767,0.00931,11.937007,21.552735,2.313774,57.662181,243.27408,580.13344,0.321167,50.255937,0.119662,0.105735,58.135651,4.954799,0.70604,0.252842,3.152042,7.913403,0.914135,2934.0921,47.91155,7.968378,13.789748,8.681409,1.003985,165.66803,166.3049,3.97961,1.010644,3.640671,0.000108,124.82137,1.307432,0.102817,0.292389,0.046465,0.650801,0.166432,1.923591,0.007519,139.69178,0.475386,9.169901,0.071071,62.85762,0.272078,0.082824,0.017511,169.42682,0.027947,0.283632,0.022855,14.186,1.212023,4.816317,0.870616,0.910003,0.015564,0.200273,0.930478,0.680299,0.767558,0.028612,0.127102,0.030008,0.501934,7.226687,0.226824,0.139022,0.058329,26.241374,2.832514,0.184014,79.651196,0.226956,1.245884,3.372745,0.039257,0.327929,0.058624,0.426296,0.225639,39.177473,6.178275,2.244365,0.348988,0.054186,0.003184,0.078478,0.034062,9.527532,0.011911,17.619603,0.889247,0.075266,0.09401,0.186533,0.47132,0.266001,0.007569,0.013345,0.000484,0.007778,0.003434,0.223669,2.071833,0.284704,0.075106,0.005879,37022.676,2.298988,0.000367,0.644719,3.797113,0.02094,0.018612,0.772414,0.272058,1.821198,0.022756,20.751012,0.717662,20.617639,0.008808,0.687307,1.136229,0.042556,13.366898,0.076898,1.148087,0.154597,0.075067,0.946915,0.094044,0.007959,0.729083,0.009395,3.706346,0.178059,0.195159,0.027047,0.282606,23.080129,0.011439,0.008835,0.065959,0.228108,8.522306,0.007966,0.008229,0.033846,0.528418,0.009584,0.09135,0.061728,0.886073,30.116048,0.215834,0.392168,2.571003,1.198532,6.644789,84.832131,0.172162,0.790048,1.467682,2.6487,1.844774,0.047419,0.040871,0.01003,0.478539,0.158352,0.154178,0.740024,2.04252
2021-06-13,35829.460938,2389.082764,1.003669,346.28668,1.003982,0.84302,13.240656,1.491156,0.31456,1.347241,163.27532,0.068391,35731.622,1.006278,0.008602,11.699372,21.81538,2.313154,56.088783,244.3772,585.93922,0.331454,51.080244,0.114067,0.107494,61.326851,4.876094,0.669192,0.240696,3.17001,7.866417,0.855455,2954.620605,46.85714,8.06169,13.094508,8.502079,1.00428,163.61467,164.7242,3.852879,1.007385,3.549096,0.000106,126.67315,1.248495,0.099672,0.291645,0.047634,0.621955,0.159493,1.878635,0.007419,131.4782,0.43033,8.690943,0.069838,57.583824,0.257673,0.085764,0.017341,169.977448,0.026663,0.272572,0.022188,14.828818,1.212098,4.688274,0.858868,0.905661,0.015184,0.216974,0.908247,0.635892,0.660338,0.028441,0.103036,0.028952,0.489418,6.9711,0.209757,0.152812,0.053648,25.985031,2.722459,0.180264,79.089424,0.235984,1.249653,3.204241,0.039601,0.343376,0.058319,0.410145,0.174978,38.675643,6.185575,2.221031,0.351871,0.048007,0.003119,0.070662,0.033034,8.805978,0.009672,5.65128,0.808598,0.068424,0.081034,0.166216,0.440667,0.25572,0.007714,0.011798,0.000538,0.007777,0.003452,0.203241,1.661783,0.269284,0.073886,0.005548,35569.507813,2.139368,0.000342,0.649909,3.763092,0.020129,0.016228,0.742707,0.273009,1.711517,0.020556,24.238653,0.685035,19.115957,0.008549,0.680302,1.063512,0.041095,13.308357,0.0759,1.144516,0.133444,0.073722,0.900364,0.080096,0.006854,0.704743,0.008655,3.601717,0.235678,0.192889,0.025841,0.300961,21.67827,0.01141,0.007339,0.071474,0.223022,7.764218,0.007442,0.007327,0.03127,0.52848,0.010569,0.073972,0.059802,0.840178,29.172213,0.213482,0.388261,2.507305,1.069405,6.178665,107.05352,0.172169,0.760233,1.445058,2.933251,1.809947,0.048485,0.039236,0.008135,0.439199,0.152268,0.181745,0.736616,2.102941
2021-06-14,39238.61,2520.6763,1.001369,366.3539,1.002714,0.88953,13.927472,1.561771,0.325319,1.46524,171.95232,0.071691,39102.335,1.007842,0.00929,12.547102,23.445819,2.728626,59.821494,261.71606,618.13064,0.346961,56.599347,0.12105,0.113519,64.293407,5.117585,0.6992,0.280044,3.323803,8.79927,0.902919,3153.8283,49.41679,8.672733,13.828973,9.130082,1.001826,172.50013,173.02952,4.031944,1.006352,3.681582,0.000114,133.52797,1.310242,0.107887,0.306418,0.051497,0.651246,0.166368,1.954835,0.008152,138.06706,0.569542,9.29448,0.07496,60.309496,0.282304,0.087939,0.018697,175.63505,0.028057,0.289148,0.02305,15.253496,1.211099,5.049304,0.897714,0.947067,0.01579,0.240379,0.955592,0.682192,0.697769,0.031076,0.102068,0.031956,0.52089,7.006031,0.227256,0.133354,0.057911,27.180909,2.908468,0.184651,83.899741,0.217369,1.235449,3.414781,0.043064,0.330095,0.060157,0.435693,0.165437,39.735204,6.658458,2.560311,0.38061,0.04863,0.003407,0.073015,0.035162,9.772916,0.010121,4.77661,0.894085,0.069512,0.081658,0.18676,0.455108,0.268043,0.007694,0.013184,0.00054,0.008033,0.003716,0.208366,2.240852,0.272291,0.070094,0.006659,38854.392,2.214717,0.000378,0.653049,3.962183,0.021523,0.016858,0.867298,0.29277,1.95644,0.021435,27.661064,0.746114,19.741352,0.011283,0.688722,1.126831,0.040888,15.090492,0.079969,1.155946,0.143461,0.078717,0.952684,0.082215,0.006878,0.749018,0.008848,3.892403,0.208544,0.193634,0.029437,0.316794,23.051837,0.011398,0.007428,0.068186,0.258015,8.344777,0.007557,0.00731,0.032189,0.527288,0.014686,0.077108,0.066995,0.896753,29.412964,0.213482,0.378828,2.810378,1.134554,7.527267,97.193173,0.178325,0.748062,1.5238,3.011162,1.917496,0.049499,0.039967,0.008277,0.499678,0.157788,0.182628,0.747392,1.733287
2021-06-15,40635.427,2588.1682,1.001068,370.50354,1.003391,0.895014,14.623967,1.576309,0.328913,1.54727,180.277,0.07211,40625.2,1.00962,0.009684,13.351465,24.997147,2.442598,59.60387,275.67295,644.22294,0.34521,61.080894,0.120474,0.113904,66.746305,5.320633,0.718151,0.299854,3.360361,9.081813,0.907009,3200.2157,50.975858,8.702768,14.795919,10.082549,1.001439,175.13842,178.18566,4.18164,1.007233,3.717558,0.000111,139.45995,1.424329,0.110736,0.313368,0.052877,0.672715,0.174103,1.945647,0.008254,138.55628,0.574128,9.502972,0.076716,61.136768,0.291684,0.087513,0.020306,181.78389,0.029437,0.29676,0.025688,15.74881,1.213419,5.225104,0.91409,0.990242,0.016171,0.22769,0.967886,0.70838,0.708629,0.032077,0.10818,0.032355,0.555957,6.943096,0.223685,0.137883,0.058836,27.382046,3.093036,0.196749,84.440451,0.220638,1.244843,3.662119,0.04397,0.34124,0.062006,0.461414,0.192781,40.704323,7.020459,2.477315,0.375507,0.050989,0.003446,0.076212,0.037437,9.265826,0.011362,6.593445,0.909348,0.072578,0.084261,0.187941,0.452592,0.276196,0.007279,0.013255,0.000425,0.008261,0.003696,0.209892,1.98374,0.259228,0.069763,0.00655,40254.296,2.246701,0.000398,0.711414,4.063709,0.021624,0.01735,0.853078,0.304823,1.926299,0.022557,28.536404,0.787729,20.222686,0.010905,0.67885,1.153259,0.041431,14.285536,0.086175,1.148332,0.143657,0.080384,0.970354,0.082333,0.007063,0.780561,0.009087,4.25077,0.203391,0.195581,0.02942,0.31855,22.787995,0.011345,0.007601,0.068176,0.254055,8.364928,0.0076,0.008009,0.032794,0.52712,0.013425,0.081502,0.062069,0.898034,29.176138,0.213482,0.393816,2.835334,1.172044,7.170889,98.24107,0.189022,0.760838,1.620658,2.922641,1.935993,0.053345,0.040341,0.0085,0.522049,0.162811,0.178039,0.743598,1.774385
2021-06-16,40340.853,2555.3656,1.001622,367.43183,1.001763,0.872009,14.572995,1.559575,0.321615,1.629947,175.9945,0.071903,40347.712,1.006922,0.009233,12.9807,24.598335,2.349389,58.529823,279.35049,629.63632,0.33576,62.475342,0.120012,0.112107,60.50582,5.209664,0.719198,0.289406,3.28668,8.932314,0.979829,3158.4399,50.470145,8.767873,14.212297,9.747754,1.001961,170.67694,172.73217,4.097777,1.002378,3.709964,0.000114,137.12239,1.409442,0.107698,0.306587,0.052105,0.69306,0.17767,1.857457,0.008097,141.92029,0.513532,9.330736,0.075819,59.893482,0.290547,0.08577,0.018993,183.76485,0.029092,0.299031,0.024102,16.66699,1.213265,5.211462,0.898273,1.111144,0.016053,0.251501,0.966281,0.708565,0.709964,0.03164,0.116296,0.033191,0.546999,6.795598,0.218955,0.138446,0.058186,26.47245,3.035348,0.188351,85.957083,0.2213,1.244148,4.07542,0.045316,0.334418,0.061325,0.473131,0.189786,40.822351,6.525586,2.530773,0.357793,0.052406,0.003511,0.075194,0.037645,9.372062,0.01333,5.612661,0.885873,0.073056,0.083695,0.181751,0.446046,0.270554,0.007186,0.01362,0.00059,0.008124,0.003825,0.209588,1.817637,0.269258,0.070633,0.006178,40025.649,2.200796,0.000388,0.717453,4.017216,0.021162,0.01742,0.887865,0.301186,1.904976,0.022819,29.416443,0.770119,20.256309,0.011191,0.673652,1.120133,0.039194,14.352386,0.087423,1.139566,0.154217,0.079874,0.971441,0.08339,0.00764,0.781477,0.008908,4.363341,0.215535,0.226583,0.028737,0.306002,21.493977,0.01145,0.008071,0.06693,0.239697,8.186135,0.007575,0.007512,0.035605,0.527383,0.012256,0.081191,0.056287,0.905965,28.05905,0.212018,0.392941,2.968144,1.204972,7.028611,95.399347,0.185022,0.750916,1.818971,2.833418,1.899435,0.050863,0.040707,0.009215,0.495029,0.160443,0.167556,0.766821,1.634839
2021-06-17,38571.499,2381.5329,1.00286,348.44793,1.004929,0.842548,13.540067,1.491056,0.310682,1.478307,167.56436,0.069207,38576.935,1.010361,0.0092,13.475119,23.132594,2.502745,55.884746,263.45034,596.65556,0.320269,72.117238,0.115736,0.108718,55.439456,4.897979,0.720484,0.280773,3.140092,9.012325,0.999801,2958.841,49.150133,8.678387,13.283646,9.080364,1.004169,165.35597,165.23328,3.925438,1.000479,3.580402,0.000114,137.41107,1.407125,0.104616,0.289699,0.051573,0.660033,0.167519,1.76184,0.007759,131.92149,0.515637,8.788714,0.071464,56.689976,0.295007,0.080353,0.019926,172.25471,0.027413,0.293372,0.022585,17.048698,1.203269,5.088298,0.873326,1.015101,0.01526,0.18905,0.920953,0.66801,0.688716,0.03042,0.106642,0.031114,0.558942,6.656108,0.210999,0.135807,0.055574,25.55355,2.866181,0.17435,89.621012,0.213074,1.231629,3.780403,0.042081,0.307898,0.059025,0.429344,0.180423,38.453049,6.172075,2.480939,0.338916,0.049129,0.003395,0.073076,0.038794,8.946842,0.013244,4.867684,0.85319,0.070691,0.083371,0.170435,0.428941,0.255815,0.006929,0.012653,0.000826,0.007784,0.003563,0.200161,1.9614,0.277223,0.067652,0.005881,38315.193,2.094833,0.000368,0.71192,3.799672,0.020506,0.016745,0.816079,0.284194,2.088542,0.021305,28.951753,0.739573,19.097931,0.010059,0.663529,1.09436,0.037498,14.170509,0.086008,1.119709,0.153352,0.07797,0.910702,0.079246,0.007315,0.736618,0.008501,4.222057,0.20666,0.212926,0.028288,0.287623,21.152286,0.011338,0.007865,0.063666,0.232425,7.991497,0.007413,0.007722,0.034559,0.52807,0.012194,0.080456,0.049259,0.956563,25.842305,0.237665,0.403213,3.378753,1.093494,6.555406,85.096886,0.20331,0.718507,1.83516,2.75431,1.819039,0.050307,0.038829,0.008717,0.502006,0.156354,0.151361,0.724674,1.544872
2021-06-18,38265.141,2383.3988,1.00328,353.90678,1.003891,0.84849,13.318017,1.487391,0.30845,1.505402,167.70289,0.074196,38273.75,1.007695,0.009141,13.65973,23.499356,2.46498,55.876075,277.56873,601.21726,0.319704,73.400294,0.115498,0.108049,54.181849,4.895028,0.700091,0.321555,3.385091,9.562996,0.918376,2918.7183,48.982352,8.926331,13.155675,9.026493,1.003575,164.17165,164.67735,3.858818,1.002063,3.515361,0.000116,142.8983,1.411042,0.104899,0.292795,0.07279,0.661149,0.16429,1.900565,0.007717,129.06623,0.563343,8.713105,0.071728,59.347084,0.292942,0.080686,0.018747,172.70086,0.026904,0.284318,0.022456,18.512975,1.191347,5.065348,0.880416,1.08101,0.015036,0.182185,0.912639,0.665182,0.657466,0.029948,0.098556,0.031092,0.550612,6.829803,0.20465,0.127793,0.055937,24.96449,2.816316,0.169294,85.983885,0.209617,1.220707,3.639667,0.04319,0.293708,0.059149,0.441417,0.17144,38.789801,6.149684,2.436791,0.333356,0.046331,0.003383,0.071939,0.037476,8.662552,0.012073,15.745048,0.844148,0.067707,0.07859,0.168199,0.413065,0.253604,0.006749,0.012572,0.000826,0.007755,0.003484,0.196016,1.765467,0.280673,0.06976,0.005825,38047.318,2.089535,0.000352,0.716461,3.804819,0.020681,0.016235,0.834243,0.298814,1.95568,0.021028,24.894001,0.737209,19.107802,0.010096,0.659641,1.122427,0.034324,13.937425,0.085878,1.138893,0.142028,0.079963,0.896685,0.073999,0.007118,0.725952,0.008371,5.431162,0.198744,0.240214,0.027858,0.289662,21.874183,0.011498,0.008037,0.063461,0.228546,7.734847,0.007158,0.007225,0.037396,0.528358,0.011483,0.074645,0.048719,0.900883,25.623222,0.237539,0.399696,3.094906,1.090649,6.454501,81.525553,0.18914,0.703743,1.941875,2.675955,1.802211,0.049709,0.03837,0.008249,0.511583,0.153929,0.154174,0.7207,1.71956
2021-06-19,35990.525,2241.4738,1.003212,338.30948,1.003455,0.805384,12.998356,1.420883,0.295517,1.381018,156.98267,0.069787,35966.877,1.012,0.008231,12.47297,21.321995,2.477982,52.921566,266.00022,565.22202,0.299767,70.045836,0.106471,0.100484,48.392538,4.58645,0.65828,0.295922,3.107986,9.015422,0.845573,2694.7492,45.78135,8.222199,12.56086,8.323015,1.003374,158.16657,155.72342,3.664848,1.006927,3.371279,0.00014,132.94292,1.288792,0.097235,0.271002,0.070196,0.615809,0.153533,1.787745,0.007224,115.92573,0.591404,8.116552,0.067378,56.225983,0.268412,0.073848,0.018432,163.97727,0.025575,0.268149,0.020579,16.561496,1.186605,4.653902,0.818811,0.991822,0.014323,0.175444,0.853743,0.627556,0.633014,0.027898,0.093327,0.02857,0.501587,6.384015,0.207269,0.128401,0.050793,24.567693,2.619379,0.160955,81.130963,0.197903,1.212211,3.401003,0.040944,0.280788,0.056027,0.409288,0.143242,38.7805,6.003201,2.272198,0.315407,0.043212,0.003083,0.065353,0.034999,7.993142,0.01084,13.497181,0.788365,0.0608,0.072252,0.163441,0.375913,0.235995,0.007044,0.011803,0.000891,0.007218,0.00329,0.183609,1.656371,0.26676,0.076692,0.00555,35757.168,1.878523,0.000338,0.668491,3.542288,0.019634,0.015095,0.820163,0.28523,1.796775,0.01983,25.805649,0.687441,17.964375,0.010531,0.661394,1.089944,0.030392,12.800845,0.078503,1.134418,0.160488,0.077041,0.838114,0.06654,0.006444,0.685334,0.008618,4.720241,0.190028,0.221816,0.025278,0.296206,20.790351,0.011362,0.007186,0.057766,0.215548,7.139507,0.006867,0.006922,0.034106,0.528246,0.011147,0.067767,0.042853,0.830858,24.208072,0.220775,0.39919,2.824705,0.930469,6.102364,74.170505,0.177281,0.639436,1.827725,2.48718,1.793665,0.047868,0.036702,0.007588,0.467495,0.150239,0.127937,0.752684,1.476698
2021-06-20,35746.431,2182.8597,1.004477,336.350739,1.004917,0.769251,12.549024,1.394573,0.288627,1.365898,153.78106,0.068793,35750.988281,1.007526,0.007954,11.949374,20.440844,2.4413,51.452174,270.635712,555.826111,0.292234,72.259176,0.108395,0.097825,48.943638,4.498668,0.642877,0.310347,3.050463,8.927944,0.833985,2594.839844,44.98027,8.052664,12.249185,8.137275,1.004576,156.174805,152.407333,3.623527,1.001452,3.301765,0.000191,129.00206,1.251767,0.094929,0.268867,0.068691,0.600922,0.148942,1.713781,0.007069,123.449608,0.607869,7.768398,0.066727,54.194893,0.258704,0.072095,0.018753,160.701904,0.024376,0.264689,0.020671,16.047247,1.186104,4.516807,0.792803,0.962697,0.013463,0.17547,0.844491,0.607106,0.604915,0.02819,0.091631,0.028851,0.49051,6.19824,0.193883,0.124172,0.049494,24.588711,2.565237,0.163072,79.9701,0.193008,1.198516,3.351493,0.043106,0.272793,0.055858,0.410551,0.146099,36.690876,5.844864,2.219704,0.310028,0.04012,0.003021,0.062231,0.035581,8.05114,0.011184,15.387407,0.768773,0.058117,0.069213,0.154965,0.35306,0.239174,0.006827,0.011683,0.002621,0.007139,0.002535,0.173814,1.521348,0.257192,0.070004,0.005375,35630.550781,1.787979,0.000343,0.65293,3.474528,0.019198,0.014567,0.790901,0.268489,1.761119,0.019281,22.931818,0.686087,17.784294,0.009991,0.64937,1.041575,0.032508,13.10795,0.076315,1.123111,0.147069,0.081767,0.830346,0.0614,0.006237,0.665183,0.008205,4.886212,0.190492,0.225764,0.024455,0.278836,20.992275,0.011406,0.007007,0.056645,0.206453,6.962489,0.006703,0.006228,0.032724,0.528898,0.014115,0.068589,0.045137,0.81953,23.710281,0.226833,0.396172,2.774544,0.961982,6.350646,93.659103,0.171499,0.607439,1.749287,2.500983,1.835446,0.047561,0.035195,0.007504,0.464282,0.159415,0.15533,0.695158,1.440796
